DATAFLOW,LAST UPDATE,freq,agedef,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NL,2021,103763,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2013,41790,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2014,37595,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2015,31643,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2016,26766,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2017,21388,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2018,20706,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2019,25473,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2020,14840,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,NO,2021,19650,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2013,-56135,p
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2014,-46024,ep
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2015,-40690,ep
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2016,-28139,ep
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2017,-9139,ep
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2018,24289,ep
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2019,46055,ep
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2020,48949,ep
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PL,2021,39521,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2013,-36232,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2014,-30056,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2015,-10481,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2016,-8348,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2017,4886,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2018,11570,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2019,44506,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2020,41274,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,PT,2021,25642,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2013,-8109,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2014,-36836,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2015,-61923,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2016,-70123,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2017,-64758,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2018,-59083,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2019,-31314,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2020,-41299,e
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,RO,2021,-22219,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2013,65130,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2014,75729,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2015,78410,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2016,117127,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2017,98869,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2018,85621,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2019,68087,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2020,33581,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SE,2021,42347,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2013,487,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2014,-490,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2015,507,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2016,1051,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2017,1253,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2018,14928,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2019,16213,bep
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2020,18365,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SI,2021,2480,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2013,2379,p
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2014,1713,p
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2015,3127,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2016,3885,p
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2017,3722,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2018,3955,p
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2019,3632,p
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2020,4347,p
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,SK,2021,2338,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2013,209112,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2014,312905,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2015,332269,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2016,248553,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2017,284544,
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2018,259606,p
ESTAT:MIGR_NETMIGR(1.0),28/09/23 23:00:00,A,COMPLET,TOTAL,NR,T,UK,2019,312521,
