DATAFLOW,LAST UPDATE,freq,age,sex,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2006,13877,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2007,14456,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2008,17439,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2009,17928,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2010,17316,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2011,16858,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2012,16626,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2013,16475,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2014,16480,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2015,16691,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2016,17771,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2017,17917,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2018,18363,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2019,18618,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2020,18813,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2021,18564,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ES,2022,19662,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,1996,11337,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,1997,11824,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,1998,12109,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,1999,12533,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2000,12933,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2001,13970,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2004,14676,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2005,15782,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2006,16364,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2007,16940,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2008,18408,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2009,19156,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2010,18968,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2011,19842,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2012,20580,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2013,21344,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2014,21221,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2015,21455,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2016,22304,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2017,22061,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2018,22371,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2019,22965,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2020,22831,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2021,22567,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FI,2022,23445,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,1995,13177,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,1996,13388,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,1997,13551,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,1998,14453,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,1999,15151,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2000,15179,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2001,16189,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2004,15900,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2005,16560,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2006,16934,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2007,16938,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2008,20791,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2009,20945,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2010,20865,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2011,21692,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2012,22336,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2013,22669,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2014,22416,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2015,23196,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2016,24006,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2017,23441,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2018,23097,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2019,23782,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2020,22374,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2021,23056,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,FR,2022,23579,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2010,8677,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2011,8271,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2012,8198,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2013,8493,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2014,8589,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2015,9186,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2016,9944,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2017,10418,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2018,10926,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2019,11884,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2020,12145,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2021,12514,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HR,2022,13495,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2005,6316,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2006,7240,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2007,7196,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2008,7237,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2009,7502,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2010,7324,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2011,8026,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2012,8500,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2013,8222,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2014,8583,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2015,8978,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2016,9356,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2017,9334,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2018,9712,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2019,10505,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2020,10896,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2021,11065,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,HU,2022,11500,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,1995,10888,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,1996,11695,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,1997,11854,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,1998,13406,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,1999,13149,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2000,13220,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2001,14366,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2003,15383,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2004,16471,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2005,17503,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2006,18909,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2007,20873,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2008,21183,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2009,20093,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2010,19670,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2011,19291,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2012,19154,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2013,19711,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2014,19361,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2015,20216,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2016,20880,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2017,21481,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2018,22362,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2019,22994,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2020,22625,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2021,22744,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IE,2022,22839,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2004,17683,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2005,19105,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2006,21034,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2007,23331,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2008,25126,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2009,25617,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2010,20617,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2011,19683,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2012,20031,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2013,21371,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2014,21954,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2015,23322,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2016,24750,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2017,24577,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IS,2018,25951,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,1995,10408,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,1996,10490,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,1997,10673,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,1998,11280,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,1999,11896,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2000,12662,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2001,12779,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2004,15341,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2005,15796,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2006,15974,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2007,16616,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2008,17285,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2009,17554,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2010,17378,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2011,17928,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2012,17714,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2013,17455,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2014,17340,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2015,17380,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2016,18275,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2017,18691,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2018,19061,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2019,19452,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2020,20106,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2021,20015,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,IT,2022,21180,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2005,4774,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2006,5584,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2007,6868,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2008,8170,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2009,8860,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2010,7431,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2011,7085,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2012,7944,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2013,8753,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2014,9410,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2015,10445,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2016,11666,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2017,12092,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2018,13060,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2019,14054,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2020,15293,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2021,16895,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LT,2022,17659,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,1995,22035,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,1996,22337,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,1997,23008,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,1998,23223,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,1999,23924,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2000,25976,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2001,27336,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2003,29061,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2004,29478,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2005,30895,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2006,29777,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2007,30737,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2008,30892,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2009,31045,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2010,29956,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2011,29972,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2012,29941,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2013,32357,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2014,31759,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2015,32969,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2016,31903,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2017,33484,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2018,32003,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2019,34089,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2020,33103,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2021,36472,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LU,2022,36744,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2005,4829,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2006,5682,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2007,6775,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2008,8731,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2009,8629,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2010,7156,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2011,7270,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2012,7489,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2013,7919,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2014,8898,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2015,9676,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2016,10947,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2017,10961,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2018,11953,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2019,13135,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2020,13377,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2021,14262,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2022,15069,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,LV,2023,15449,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MEI_E,PPS,ME,2013,6401,
