DATAFLOW,LAST UPDATE,freq,age,sex,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2007,12690,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2008,15043,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2009,15564,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2010,14945,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2011,14424,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2012,14304,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2013,14250,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2014,14195,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2015,14463,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2016,15347,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2017,15526,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2018,16030,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2019,16171,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2020,16661,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2021,16297,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ES,2022,17254,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,1996,10414,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,1997,10921,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,1998,11265,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,1999,11458,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2000,11871,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2001,12800,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2004,13175,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2005,14123,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2006,14810,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2007,15241,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2008,16556,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2009,17368,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2010,17211,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2011,17933,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2012,18576,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2013,19178,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2014,19250,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2015,19430,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2016,19997,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2017,19827,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2018,20048,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2019,20362,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2020,20290,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2021,20078,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FI,2022,20941,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,1995,11523,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,1996,11833,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,1997,11860,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,1998,12849,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,1999,13240,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2000,13407,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2001,14611,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2004,13859,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2005,14503,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2006,14981,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2007,15149,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2008,17493,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2009,17741,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2010,17782,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2011,18161,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2012,18784,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2013,19193,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2014,19307,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2015,19885,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2016,20621,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2017,20357,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2018,20223,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2019,20471,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2020,19518,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2021,20100,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,FR,2022,20575,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2010,7612,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2011,7423,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2012,7362,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2013,7414,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2014,7740,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2015,8253,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2016,8985,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2017,9444,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2018,9870,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2019,10734,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2020,11090,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2021,11385,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HR,2022,12277,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2005,5561,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2006,6077,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2007,6490,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2008,6597,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2009,6836,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2010,6708,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2011,7135,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2012,7604,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2013,7277,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2014,7559,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2015,7919,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2016,8267,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2017,8332,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2018,8603,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2019,9360,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2020,9699,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2021,9982,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,HU,2022,10217,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,1995,8886,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,1996,9561,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,1997,9782,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,1998,11134,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,1999,11203,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2000,11739,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2001,13239,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2003,13576,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2004,14328,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2005,15079,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2006,15938,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2007,17722,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2008,18169,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2009,17593,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2010,16837,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2011,16628,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2012,16520,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2013,16732,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2014,16567,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2015,17656,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2016,18397,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2017,18198,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2018,19464,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2019,19775,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2020,19714,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2021,20099,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IE,2022,20207,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2004,16152,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2005,17178,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2006,18560,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2007,19894,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2008,21630,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2009,21569,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2010,18272,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2011,18043,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2012,18043,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2013,19460,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2014,20133,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2015,20804,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2016,22193,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2017,22230,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IS,2018,23667,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,1995,8994,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,1996,9237,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,1997,9576,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,1998,9927,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,1999,10598,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2000,11523,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2001,11740,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2004,13155,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2005,13636,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2006,13906,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2007,14497,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2008,15263,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2009,15233,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2010,15225,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2011,15776,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2012,15495,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2013,15315,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2014,15254,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2015,15395,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2016,16237,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2017,16522,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2018,16715,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2019,17099,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2020,17764,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2021,17304,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,IT,2022,18472,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2005,3847,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2006,4620,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2007,5714,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2008,6852,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2009,7149,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2010,6018,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2011,6068,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2012,6724,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2013,7282,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2014,7595,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2015,8251,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2016,9364,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2017,9819,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2018,10702,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2019,11509,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2020,12546,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2021,13742,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LT,2022,14202,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,1995,18616,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,1996,19058,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,1997,20397,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,1998,20728,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,1999,20961,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2000,22665,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2001,23969,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2003,25252,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2004,26095,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2005,27564,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2006,26418,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2007,26847,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2008,26943,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2009,27036,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2010,26602,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2011,26601,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2012,26579,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2013,28030,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2014,28271,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2015,29285,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2016,27834,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2017,29596,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2018,27529,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2019,28943,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2020,28675,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2021,32132,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LU,2022,33214,b
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2005,3911,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2006,4475,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2007,5587,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2008,7138,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2009,7132,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2010,5876,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2011,5944,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2012,6101,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2013,6446,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2014,7320,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2015,8092,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2016,9257,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2017,9248,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2018,10031,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2019,11031,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2020,11339,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2021,11975,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2022,12845,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,LV,2023,13228,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ME,2013,5295,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ME,2014,5339,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ME,2015,5645,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ME,2016,6061,
ESTAT:ILC_DI03(1.0),02/02/24 23:00:00,A,TOTAL,T,MED_E,PPS,ME,2017,6511,
